Input,Ambient,Flow,Radiation
18,18.6,0,1.18E+01
18,18.7,0,1.18E+01
18,18.7,0,1.18E+01
18,18.8,0,1.18E+01
18,18.8,0,1.18E+01
18,18.9,0,1.18E+01
18,18.8,0,1.18E+01
18,18.9,8.4,1.18E+01
18,19.1,9.4,1.18E+01
18,19.3,1.2,1.18E+01
18,19.4,0,1.18E+01
18,19.5,0,1.18E+01
18,19.8,0,1.18E+01
18,19.9,0,1.18E+01
18,19.9,0,1.18E+01
18,19.8,0,1.18E+01
18,19.9,0,1.18E+01
18,19.7,0,1.18E+01
18,19.7,0,1.18E+01
18,19.7,0,1.18E+01
18,19.6,0,1.18E+01
18,19.7,0,1.18E+01
18,19.9,0,1.18E+01
18,20,0,1.18E+01
18,20,0,1.18E+01
18,20.2,0,1.18E+01
18,19.9,0,1.18E+01
18,20,0,1.18E+01
18,20.3,0,1.18E+01
18,20.4,0,1.18E+01
18,20.5,0,1.18E+01
18,20.6,0,1.18E+01
18,20.8,0,1.18E+01
18,20.8,0,1.18E+01
18,21,0,1.18E+01
18,21.2,0,1.18E+01
18,21.2,0,1.18E+01
18,20.9,8.6,1.18E+01
18,20.6,9.5,1.18E+01
18,20.4,4.8,1.18E+01
18,20.3,0,1.18E+01
18,20.2,0,1.18E+01
18,20.5,0,1.18E+01
18,20.8,0,1.18E+01
18,21.1,0,1.18E+01
18,21,0,1.18E+01
18,21,0,1.18E+01
18,20.6,0,1.18E+01
18,20.1,0,1.18E+01
18,19.8,0,1.18E+01
18,20,0,1.18E+01
18,20.2,0,1.18E+01
18,20.3,0,1.18E+01
18,20.2,0,1.18E+01
18,20,0,1.18E+01
18,19.6,0,1.18E+01
18,19.6,0,1.18E+01
18,19.8,0,1.18E+01
18,20,0,1.18E+01
18,20.2,0,1.18E+01
18,20,0,1.18E+01
18,20.1,0,1.18E+01
18,20.3,0,1.18E+01
18,20.3,0,1.18E+01
18,20.3,0,1.18E+01
18,20.4,0,1.18E+01
18,20.4,0,1.18E+01
18,20.5,8.6,1.18E+01
18,20.8,9.6,1.18E+01
18,21,6.6,1.18E+01
18,21.1,0,1.18E+01
18,21.1,0,1.18E+01
18,21.1,0,1.18E+01
18,20.9,0,1.18E+01
18,21.1,0,1.18E+01
18,21.3,0,1.18E+01
18,21.6,0,1.18E+01
18,21.7,0,1.18E+01
18,21.9,0,1.18E+01
18,22.2,0,1.18E+01
18,22.3,0,1.18E+01
18,21.7,0,1.18E+01
18,21.8,0,1.18E+01
18,22.1,0,1.18E+01
18,22.3,0,1.18E+01
18,22.2,0,1.18E+01
18,22.3,0,1.18E+01
18,22.4,0,1.18E+01
18,22.6,0,1.18E+01
18,22.9,0,1.18E+01
18,22.7,0,1.18E+01
18,22.5,0,1.18E+01
18,22.7,0,1.18E+01
18,23.1,0,1.18E+01
18,22.5,0,1.18E+01
18,22.4,0,1.18E+01
18,22.8,0,1.18E+01
18,22.8,8.7,1.18E+01
18,22.5,2.2,1.18E+01
18,22.3,0,1.18E+01
18,22.1,0,1.18E+01
18,22.4,0,1.18E+01
18,22.6,0,1.18E+01
18,22.8,0,1.18E+01
18,22.9,0,1.18E+01
18,22.9,0,1.18E+01
18,22.8,0,1.18E+01
18,22.6,0,1.18E+01
18,22.3,0,1.18E+01
18,22,0,1.18E+01
18,21.9,0,1.18E+01
18,21.9,0,1.18E+01
18,21.9,0,1.18E+01
18,21.6,0,1.18E+01
18,21.6,0,1.18E+01
18,21.7,0,1.18E+01
18,22.1,0,1.18E+01
18,22.1,0,1.18E+01
18,22.4,0,1.18E+01
18,22.4,0,1.18E+01
18,22.5,0,1.18E+01
18,22.7,0,1.18E+01
18,23.1,0,1.18E+01
18,23,0,1.18E+01
18,23.2,0,1.18E+01
18,23.2,0,1.18E+01
18,23.3,0,1.18E+01
18,23.4,0,1.18E+01
18,23.3,0,1.18E+01
18,23.1,0,1.18E+01
18,23.4,0,1.18E+01
18,23.4,0,1.18E+01
18,23.2,0,1.18E+01
18,23.3,0,1.18E+01
18,22.9,0,1.18E+01
18,22.9,0,1.18E+01
18,23.2,0,1.18E+01
18,23.2,0,1.18E+01
18,23.4,0,1.18E+01
18,23.5,0,1.18E+01
18,23.4,0,1.18E+01
18,23.9,0,1.18E+01
18,24,0,1.18E+01
18,23.7,0,1.18E+01
18,23.9,0,1.18E+01
18,24.1,0,1.18E+01
18,24.5,0,1.18E+01
18,24.8,0,1.18E+01
18,24.5,0,1.18E+01
18,24.3,0,1.18E+01
18,24.1,0,1.18E+01
18,23.8,0,1.18E+01
18,23.4,0,1.18E+01
18,23.5,0,1.18E+01
18,23.7,0,1.18E+01
18,24.2,0,1.18E+01
18,24.5,0,1.18E+01
18,24.6,8.7,1.18E+01
18,25.1,9.7,1.18E+01
18,25.3,9.7,1.18E+01
18,24.9,9.7,1.18E+01
18,24,9.7,1.18E+01
18,24.4,8.3,1.18E+01
18,24.6,0.9,1.18E+01
18,24.4,0,1.18E+01
18,23.6,0,1.18E+01
18,23.6,0,1.18E+01
18,23.5,0,1.18E+01
18,23.1,0,1.18E+01
18,22.8,0,1.18E+01
18,22.3,0,1.18E+01
18,22,0,1.18E+01
18,21.7,0,1.18E+01
18,21.8,0,1.18E+01
18,21.8,0,1.18E+01
18,21.9,0,1.18E+01
18,22.2,0,1.18E+01
18,22.2,0,1.18E+01
18,22.3,0,1.18E+01
18,22.4,0,1.18E+01
18,22.5,0,1.18E+01
18,22.5,0,1.18E+01
18,22.2,0,1.18E+01
18,22.3,0,1.18E+01
18,22.3,0,1.18E+01
18,22.4,0,1.18E+01
18,22.6,0,1.18E+01
18,22.6,3.8,1.18E+01
18,22.6,0,1.18E+01
18,22.5,0,1.18E+01
18,22.6,0,1.18E+01
18,22.6,0,1.18E+01
18,22.7,0,1.18E+01
18,22.7,0,1.18E+01
18,22.6,0,1.18E+01
18,22.6,0,1.18E+01
18,22.4,0,1.18E+01
18,22.5,0,1.18E+01
18,22.3,0,1.18E+01
18,22.4,0,1.18E+01
18,22.3,0,1.18E+01
18,22.6,0,1.18E+01
18,22.8,0,1.18E+01
18,23.1,0,1.18E+01
18,22.6,0,1.18E+01
18,22.4,0,1.18E+01
18,22.5,0,1.18E+01
18,22.4,0,1.18E+01
18,22.3,0,1.18E+01
18,22.3,0,1.18E+01
18,22.4,0,1.18E+01
18,22.5,0,1.18E+01
18,22.7,0,1.18E+01
18,23,0,1.18E+01
18,23.1,0,1.18E+01
18,23.2,0,1.18E+01
18,23,0,1.18E+01
18,22.9,8.7,1.18E+01
18,23.1,9.7,1.18E+01
18,23.4,5.4,1.18E+01
18,23.6,0,1.18E+01
18,23.6,0,1.18E+01
18,23.6,0,1.18E+01
18,23.5,0,1.18E+01
18,23.4,0,1.18E+01
18,23.2,0,1.18E+01
18,23,0,1.18E+01
18,23.2,0,1.18E+01
18,23.4,0,1.18E+01
18,24.2,0,1.18E+01
18,25.1,0,1.18E+01
18,25.3,0,1.18E+01
18,24.8,0,1.18E+01
18,24.4,0,1.18E+01
18,24,0,1.18E+01
18,23.7,0,1.18E+01
18,23.6,0,1.18E+01
18,23.8,0,1.18E+01
18,23.8,0,1.18E+01
18,23.6,0,1.18E+01
18,23.6,0,1.18E+01
18,23.7,0,1.18E+01
18,24,0,1.18E+01
18,24,0,1.18E+01
18,23.6,0,1.18E+01
18,23.9,0,1.18E+01
18,24.1,0,1.18E+01
18,24,8.6,1.18E+01
18,23.9,3.3,1.18E+01
18,24.2,0,1.18E+01
18,24.5,0,1.18E+01
18,24.3,0,1.18E+01
18,24.1,0,1.18E+01
18,23.6,0,1.18E+01
18,23.4,0,1.18E+01
18,23.6,0,1.18E+01
18,23.8,0,1.18E+01
18,24.1,0,1.18E+01
18,24.4,0,1.18E+01
18,24.2,0,1.18E+01
18,23.9,0,1.18E+01
18,23.9,0,1.18E+01
18,23.9,0,1.18E+01
18,24,0,1.18E+01
18,23.8,0,1.18E+01
18,23.6,0,1.18E+01
18,23.7,0,1.18E+01
18,23.7,0,1.18E+01
18,23.8,0,1.18E+01
18,23.8,0,1.18E+01
18,23.9,0,1.18E+01
18,23.7,0,1.18E+01
18,23.7,0,1.18E+01
18,23.8,0,1.18E+01
18,23.9,0,1.18E+01
18,24.2,0,1.18E+01
18,24.4,0,1.18E+01
18,24.4,0,1.18E+01
18,24.6,0,1.18E+01
18,25.1,0,1.18E+01
18,25.2,0,1.18E+01
18,25.6,0,1.18E+01
18,25.3,0,1.18E+01
18,25.8,0,1.18E+01
18,26.3,0,1.18E+01
18,26,0,1.18E+01
18,25.8,0,1.18E+01
18,25.6,0,1.18E+01
18,25.8,0,1.18E+01
18,25.9,0,1.18E+01
18,25.8,0,1.18E+01
18,25.5,0,1.18E+01
18,25.6,0,1.18E+01
18,25.9,0,1.18E+01
18,26.4,0,1.18E+01
18,26.8,0,1.18E+01
18,27.1,0,1.18E+01
18,27.6,0,1.18E+01
18,27.8,0,1.18E+01
18,27.5,0,1.18E+01
18,25.9,0,1.18E+01
18,25.1,0,1.18E+01
18,25.2,0,1.18E+01
18,25.2,0,1.18E+01
18,25.4,0,1.18E+01
18,25.6,0,1.18E+01
18,25.6,0,1.18E+01
18,25.6,4.8,1.18E+01
18,25.5,0,1.18E+01
18,25.7,0,1.18E+01
18,25.7,0,1.18E+01
18,25.3,0,1.18E+01
18,24.9,0,1.18E+01
18,24.7,0,1.18E+01
18,24.8,0,1.18E+01
18,25.5,0,1.18E+01
18,26.3,0,1.18E+01
18,26,0,1.18E+01
18,26,0,1.18E+01
18,25.9,0,1.18E+01
18,25.7,0,1.18E+01
18,25.4,0,1.18E+01
18,24.7,0,1.18E+01
18,24.4,0,1.18E+01
18,24.3,0,1.18E+01
18,24.2,0,1.18E+01
18,24.2,0,1.18E+01
18,24.2,0,1.18E+01
18,24.1,0,1.18E+01
18,23.9,0,1.18E+01
18,24.3,0,1.18E+01
18,24.4,0,1.18E+01
18,24.5,0,1.18E+01
18,25,0,1.18E+01
18,24.8,0,1.18E+01
18,24.7,0,1.18E+01
18,24.9,0,1.18E+01
18,25.3,8.4,1.18E+01
18,25.8,8.4,1.18E+01
18,25.8,0,1.18E+01
18,25.7,0,1.18E+01
18,25.9,0,1.18E+01
18,25.7,0,1.18E+01
18,26.2,0,1.18E+01
18,26.1,0,1.18E+01
18,25.7,0,1.18E+01
18,25.6,0,1.18E+01
18,25.4,0,1.18E+01
18,25.2,0,1.18E+01
18,25,0,1.18E+01
18,25.1,0,1.18E+01
18,25.7,0,1.18E+01
18,25.8,0,1.18E+01
18,25.6,0,1.18E+01
18,25.9,0,1.18E+01
18,26.2,0,1.18E+01
18,26.6,0,1.18E+01
18,26.6,0,1.18E+01
18,25.9,0,1.18E+01
18,25.7,0,1.18E+01
18,25.3,0,1.18E+01
18,24.9,0,1.18E+01
18,24.6,0,1.18E+01
18,24.6,0,1.18E+01
18,25.5,0,1.18E+01
18,26.5,0,1.18E+01
18,27.2,0,1.18E+01
18,27.3,3.9,1.18E+01
18,26.6,0,1.18E+01
18,27.1,0,1.18E+01
18,27.7,0,1.18E+01
18,27.7,0,1.18E+01
18,27.8,0,1.18E+01
18,28.1,0,1.18E+01
18,28.5,0,1.18E+01
18,28.2,0,1.18E+01
18,27.9,0,1.18E+01
18,27.8,0,1.18E+01
18,26.9,0,1.18E+01
18,25.8,0,1.18E+01
18,25.4,0,1.18E+01
18,25.2,0,1.18E+01
18,25.2,0,1.18E+01
18,25.2,0,1.18E+01
18,25.1,0,1.18E+01
18,24.7,0,1.18E+01
18,24.8,0,1.18E+01
18,24.8,0,1.18E+01
18,24.8,0,1.18E+01
18,25.7,0,1.18E+01
18,26.6,0,1.18E+01
18,26.9,0,1.18E+01
18,26.1,0,1.18E+01
18,25.7,0,1.18E+01
18,25.7,0,1.18E+01
18,25.3,0,1.18E+01
18,25,0,1.18E+01
18,24.8,6.8,1.18E+01
18,26.2,0,1.18E+01
18,26.7,0,1.18E+01
18,27.3,0,1.18E+01
18,28.2,0,1.18E+01
18,29.3,0,1.18E+01
18,29.9,0,1.18E+01
18,29.2,0,1.18E+01
18,29.1,0,1.18E+01
18,27.4,0,1.18E+01
18,26.6,0,1.18E+01
18,27.3,0,1.18E+01
18,27.6,0,1.18E+01
18,28.2,0,1.18E+01
18,28.9,0,1.18E+01
18,28.1,0,1.18E+01
18,27.5,0,1.18E+01
18,26.9,0,1.18E+01
18,26.4,0,1.18E+01
18,25.9,0,1.18E+01
18,25.7,0,1.18E+01
18,25.6,0,1.18E+01
18,25.7,0,1.18E+01
18,25.9,0,1.18E+01
18,26.9,0,1.18E+01
18,27.6,0,1.18E+01
18,28,0,1.18E+01
18,27.3,0,1.18E+01
18,26.5,0,1.18E+01
18,26.1,0,1.18E+01
18,25.9,0,1.18E+01
18,25.6,0,1.18E+01
18,25.4,0,1.18E+01
18,25.4,0,1.18E+01
18,25.2,0,1.18E+01
18,25.1,0,1.18E+01
18,24.9,0,1.18E+01
18,25.2,0,1.18E+01
18,25.4,0,1.18E+01
18,25.4,0,1.18E+01
18,25.3,0,1.18E+01
18,24.9,0,1.18E+01
18,24.8,0,1.18E+01
18,24.9,0,1.18E+01
18,24.9,0,1.18E+01
18,25,0,1.18E+01
18,25.1,0,1.18E+01
18,25,0,1.18E+01
18,24.8,0,1.18E+01
18,24.7,0,1.18E+01
18,24.8,0,1.18E+01
18,24.8,0,1.18E+01
18,24.9,0,1.18E+01
18,25.1,0,1.18E+01
18,25.2,0,1.18E+01
18,25.1,0,1.18E+01
18,25.2,0,1.18E+01
18,25.4,0,1.18E+01
18,25.3,0,1.18E+01
18,25,0,1.18E+01
18,25,0,1.18E+01
18,25.2,0,1.18E+01
18,25.6,0,1.18E+01
18,25.5,0,1.18E+01
18,25.4,0,1.18E+01
18,25.2,0,1.18E+01
18,25.3,0,1.18E+01
18,25.6,0,1.18E+01
18,26.3,0,1.18E+01
18,25.8,0,1.18E+01
18,25.3,0,1.18E+01
18,25,0,1.18E+01
18,24.9,0,1.18E+01
18,24.9,0,1.18E+01
18,24.8,0,1.18E+01
18,24.7,0,1.18E+01
18,25.1,0,1.18E+01
18,25.6,0,1.18E+01
18,25.7,0,1.18E+01
18,25.8,0,1.18E+01
18,25.9,0,1.18E+01
18,25.6,0,1.18E+01
18,25.5,0,1.18E+01
18,25.5,0,1.18E+01
18,26.7,0,1.18E+01
18,26.7,0,1.18E+01
18,26.4,0,1.18E+01
18,25.9,0,1.18E+01
18,27.4,0,1.18E+01
18,27.5,0,1.18E+01
18,27.1,0.9,1.18E+01
18,26.5,0,1.18E+01
18,26.1,0,1.18E+01
